,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Dlg4,1.34788688064973e-197,2.48989939555713,0.117,0.02,6.74347806389059e-194,0.097
Isg15,1.68838997503262e-139,2.07469898223813,0.126,0.029,8.44701504508819e-136,0.097
Acacb,1.91236713295995e-130,2.01193739548167,0.128,0.031,9.56757276619861e-127,0.097
Sirt2,1.79879480924663e-82,1.5554286202358,0.148,0.051,8.99937043066089e-79,0.097
Herc6,1.68509430918209e-166,2.3627301568454,0.119,0.023,8.43052682883801e-163,0.096
Utrn,7.93592601202845e-43,0.890254958569308,0.196,0.1,3.97034378381783e-39,0.096
Col6a3,2.49083064864154e-32,0.50551430850533,0.225,0.129,1.24616257351536e-28,0.096
Ddr1,4.99686432686035e-55,1.14463346474222,0.172,0.076,2.49993122272823e-51,0.096
Ahi1,0,3.44297632804137,0.105,0.01,0,0.095
Camsap2,1.10170612470816e-167,2.31263667174756,0.118,0.023,5.51183574191494e-164,0.095
Rubcn,1.44922987159241e-123,2.00260722764886,0.126,0.031,7.25049704757681e-120,0.095
Spry2,2.07765860186907e-95,1.68365780853553,0.136,0.041,1.0394525985151e-91,0.095
Il11ra1,4.43916133257811e-78,1.42628407737479,0.146,0.051,2.22091241468883e-74,0.095
Cbx5,2.05729946702391e-63,1.27357277844559,0.159,0.064,1.02926692335206e-59,0.095
Pafah1b1,1.88266098451152e-48,1.0305963112643,0.182,0.087,9.41895290551114e-45,0.095
Cdk5rap2,3.33753894940683e-168,2.36110782522642,0.116,0.022,1.66977073638823e-164,0.094
Diablo,1.29506617784694e-115,1.94891030273966,0.127,0.033,6.47921608776822e-112,0.094
Myo18a,6.11542411497767e-30,0.618700433378285,0.239,0.145,3.05954668472333e-26,0.094
Cd200,6.2315800803931e-80,1.46645336763572,0.141,0.047,3.11765951422067e-76,0.094
Frzb,0,3.87035435759086,0.1,0.007,0,0.093
Spry1,2.35636689495265e-205,2.59384265314635,0.11,0.017,1.17889035754481e-201,0.093
Tshz1,4.38189810156293e-75,1.49063828659003,0.143,0.05,2.19226362021193e-71,0.093
Tagln,7.35602573023865e-15,-0.750233795169527,0.277,0.185,3.68021967283839e-11,0.092
Enah,5.56181073628956e-80,1.3743848676176,0.138,0.046,2.78257391136567e-76,0.092
Gramd1b,2.73303462557502e-144,2.18049822948705,0.117,0.025,1.36733722317518e-140,0.092
Fasn,2.04589754515601e-47,0.6770589499105,0.171,0.08,1.02356254184155e-43,0.091
Pde7b,3.14886151827511e-187,2.49552917516438,0.109,0.018,1.57537541759304e-183,0.091
Aspa,1.25062351353889e-113,1.86047313864222,0.122,0.031,6.25686943823505e-110,0.091
Rhoj,4.17435252207423e-70,1.4019483078362,0.144,0.053,2.08842856679374e-66,0.091
